trace_id,trace_type,conclusion,confidence,reasoning_steps_json,evidence_json,created_ts,status,recommendation_id,prediction_id,opportunity_id,memory_id
TRACE00000357,Insight,Generated conclusion with supporting evidence.,0.8455,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000281,PRED00000263,OPP00000443,MEM00000069
TRACE00000358,Opportunity,Generated conclusion with supporting evidence.,0.7237,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000109,PRED00000267,OPP00000008,MEM00000531
TRACE00000359,Prediction,Generated conclusion with supporting evidence.,0.7875,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000268,PRED00000473,OPP00000294,MEM00000285
TRACE00000360,Recommendation,Generated conclusion with supporting evidence.,0.7914,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000056,PRED00000182,OPP00000074,MEM00000093
TRACE00000361,Opportunity,Generated conclusion with supporting evidence.,0.6676,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000442,PRED00000549,OPP00000287,MEM00000556
TRACE00000362,Opportunity,Generated conclusion with supporting evidence.,0.9011,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000275,PRED00000114,OPP00000015,MEM00000283
TRACE00000363,Recommendation,Generated conclusion with supporting evidence.,0.8922,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000416,PRED00000645,OPP00000486,MEM00000397
TRACE00000364,Prediction,Generated conclusion with supporting evidence.,0.6574,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000058,PRED00000035,OPP00000107,MEM00000265
TRACE00000365,Prediction,Generated conclusion with supporting evidence.,0.8354,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000056,PRED00000626,OPP00000086,MEM00000526
TRACE00000366,Insight,Generated conclusion with supporting evidence.,0.8089,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000090,PRED00000649,OPP00000150,MEM00000350
TRACE00000367,Prediction,Generated conclusion with supporting evidence.,0.7866,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000071,PRED00000409,OPP00000343,MEM00000595
TRACE00000368,Insight,Generated conclusion with supporting evidence.,0.773,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000448,PRED00000297,OPP00000068,MEM00000005
TRACE00000369,Insight,Generated conclusion with supporting evidence.,0.7302,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000262,PRED00000614,OPP00000351,MEM00000075
TRACE00000370,Recommendation,Generated conclusion with supporting evidence.,0.6594,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000131,PRED00000418,OPP00000398,MEM00000090
TRACE00000371,Recommendation,Generated conclusion with supporting evidence.,0.741,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000269,PRED00000628,OPP00000334,MEM00000102
TRACE00000372,Prediction,Generated conclusion with supporting evidence.,0.7894,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000267,PRED00000085,OPP00000030,MEM00000586
TRACE00000373,Insight,Generated conclusion with supporting evidence.,0.8004,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000127,PRED00000326,OPP00000152,MEM00000005
TRACE00000374,Recommendation,Generated conclusion with supporting evidence.,0.7454,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000244,PRED00000666,OPP00000102,MEM00000300
TRACE00000375,Opportunity,Generated conclusion with supporting evidence.,0.667,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000109,PRED00000646,OPP00000084,MEM00000177
TRACE00000376,Recommendation,Generated conclusion with supporting evidence.,0.6794,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000379,PRED00000546,OPP00000120,MEM00000098
TRACE00000377,Prediction,Generated conclusion with supporting evidence.,0.713,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000141,PRED00000106,OPP00000251,MEM00000212
TRACE00000378,Recommendation,Generated conclusion with supporting evidence.,0.7637,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000431,PRED00000564,OPP00000312,MEM00000138
TRACE00000379,Prediction,Generated conclusion with supporting evidence.,0.7945,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000132,PRED00000656,OPP00000208,MEM00000311
TRACE00000380,Recommendation,Generated conclusion with supporting evidence.,0.6595,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000128,PRED00000502,OPP00000058,MEM00000651
TRACE00000381,Opportunity,Generated conclusion with supporting evidence.,0.746,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000105,PRED00000351,OPP00000211,MEM00000479
TRACE00000382,Opportunity,Generated conclusion with supporting evidence.,0.8373,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000095,PRED00000099,OPP00000475,MEM00000522
TRACE00000383,Opportunity,Generated conclusion with supporting evidence.,0.8073,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000175,PRED00000144,OPP00000312,MEM00000334
TRACE00000384,Prediction,Generated conclusion with supporting evidence.,0.7781,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000093,PRED00000256,OPP00000133,MEM00000066
TRACE00000385,Prediction,Generated conclusion with supporting evidence.,0.6531,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000501,PRED00000208,OPP00000262,MEM00000500
TRACE00000386,Prediction,Generated conclusion with supporting evidence.,0.7103,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000281,PRED00000015,OPP00000394,MEM00000100
TRACE00000387,Prediction,Generated conclusion with supporting evidence.,0.8578,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000390,PRED00000617,OPP00000114,MEM00000494
TRACE00000388,Opportunity,Generated conclusion with supporting evidence.,0.8306,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000340,PRED00000126,OPP00000481,MEM00000279
TRACE00000389,Prediction,Generated conclusion with supporting evidence.,0.6848,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000449,PRED00000147,OPP00000079,MEM00000250
TRACE00000390,Prediction,Generated conclusion with supporting evidence.,0.7408,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000188,PRED00000628,OPP00000454,MEM00000373
TRACE00000391,Prediction,Generated conclusion with supporting evidence.,0.8277,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000128,PRED00000021,OPP00000143,MEM00000652
TRACE00000392,Recommendation,Generated conclusion with supporting evidence.,0.9021,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000446,PRED00000519,OPP00000408,MEM00000592
TRACE00000393,Prediction,Generated conclusion with supporting evidence.,0.7584,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000190,PRED00000246,OPP00000297,MEM00000066
TRACE00000394,Opportunity,Generated conclusion with supporting evidence.,0.8299,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000274,PRED00000251,OPP00000047,MEM00000015
TRACE00000395,Insight,Generated conclusion with supporting evidence.,0.7868,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000240,PRED00000433,OPP00000451,MEM00000407
TRACE00000396,Opportunity,Generated conclusion with supporting evidence.,0.6762,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000485,PRED00000321,OPP00000353,MEM00000274
TRACE00000397,Insight,Generated conclusion with supporting evidence.,0.6955,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000136,PRED00000164,OPP00000356,MEM00000350
TRACE00000398,Recommendation,Generated conclusion with supporting evidence.,0.7378,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000090,PRED00000498,OPP00000101,MEM00000286
TRACE00000399,Opportunity,Generated conclusion with supporting evidence.,0.8685,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000098,PRED00000024,OPP00000119,MEM00000123
TRACE00000400,Insight,Generated conclusion with supporting evidence.,0.6888,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000036,PRED00000434,OPP00000092,MEM00000548
TRACE00000401,Opportunity,Generated conclusion with supporting evidence.,0.8302,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000306,PRED00000514,OPP00000457,MEM00000185
TRACE00000402,Prediction,Generated conclusion with supporting evidence.,0.8734,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000396,PRED00000662,OPP00000432,MEM00000364
TRACE00000403,Insight,Generated conclusion with supporting evidence.,0.7153,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000416,PRED00000155,OPP00000392,MEM00000187
TRACE00000404,Opportunity,Generated conclusion with supporting evidence.,0.6745,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000353,PRED00000150,OPP00000513,MEM00000500
TRACE00000405,Opportunity,Generated conclusion with supporting evidence.,0.7038,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000110,PRED00000544,OPP00000071,MEM00000101
TRACE00000406,Prediction,Generated conclusion with supporting evidence.,0.9085,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000423,PRED00000120,OPP00000205,MEM00000461
TRACE00000407,Insight,Generated conclusion with supporting evidence.,0.8092,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000157,PRED00000665,OPP00000178,MEM00000447
TRACE00000408,Opportunity,Generated conclusion with supporting evidence.,0.9137,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000465,PRED00000536,OPP00000290,MEM00000206
TRACE00000409,Insight,Generated conclusion with supporting evidence.,0.8303,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000066,PRED00000270,OPP00000024,MEM00000040
TRACE00000410,Recommendation,Generated conclusion with supporting evidence.,0.6698,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000030,PRED00000280,OPP00000042,MEM00000292
TRACE00000411,Opportunity,Generated conclusion with supporting evidence.,0.6712,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000215,PRED00000044,OPP00000323,MEM00000151
TRACE00000412,Recommendation,Generated conclusion with supporting evidence.,0.7313,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000151,PRED00000005,OPP00000478,MEM00000453
TRACE00000413,Insight,Generated conclusion with supporting evidence.,0.7283,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000407,PRED00000176,OPP00000333,MEM00000057
TRACE00000414,Opportunity,Generated conclusion with supporting evidence.,0.7157,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000109,PRED00000417,OPP00000209,MEM00000393
TRACE00000415,Recommendation,Generated conclusion with supporting evidence.,0.6658,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000008,PRED00000623,OPP00000396,MEM00000355
TRACE00000416,Insight,Generated conclusion with supporting evidence.,0.8969,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000205,PRED00000398,OPP00000064,MEM00000561
TRACE00000417,Prediction,Generated conclusion with supporting evidence.,0.9403,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000406,PRED00000030,OPP00000471,MEM00000460
TRACE00000418,Recommendation,Generated conclusion with supporting evidence.,0.8889,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000361,PRED00000369,OPP00000127,MEM00000206
TRACE00000419,Prediction,Generated conclusion with supporting evidence.,0.915,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000256,PRED00000417,OPP00000492,MEM00000404
TRACE00000420,Insight,Generated conclusion with supporting evidence.,0.925,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000007,PRED00000605,OPP00000418,MEM00000492
TRACE00000421,Insight,Generated conclusion with supporting evidence.,0.6538,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000506,PRED00000604,OPP00000004,MEM00000305
TRACE00000422,Opportunity,Generated conclusion with supporting evidence.,0.8933,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000368,PRED00000259,OPP00000449,MEM00000574
TRACE00000423,Prediction,Generated conclusion with supporting evidence.,0.9324,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000265,PRED00000313,OPP00000506,MEM00000624
TRACE00000424,Opportunity,Generated conclusion with supporting evidence.,0.6742,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000143,PRED00000199,OPP00000362,MEM00000380
TRACE00000425,Opportunity,Generated conclusion with supporting evidence.,0.769,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000106,PRED00000539,OPP00000317,MEM00000321
TRACE00000426,Prediction,Generated conclusion with supporting evidence.,0.8889,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000195,PRED00000627,OPP00000118,MEM00000553
TRACE00000427,Opportunity,Generated conclusion with supporting evidence.,0.8585,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000462,PRED00000397,OPP00000058,MEM00000098
TRACE00000428,Opportunity,Generated conclusion with supporting evidence.,0.845,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000277,PRED00000222,OPP00000211,MEM00000324
TRACE00000429,Recommendation,Generated conclusion with supporting evidence.,0.8384,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000070,PRED00000086,OPP00000149,MEM00000122
TRACE00000430,Recommendation,Generated conclusion with supporting evidence.,0.8552,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000094,PRED00000518,OPP00000213,MEM00000070
TRACE00000431,Prediction,Generated conclusion with supporting evidence.,0.8092,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000414,PRED00000476,OPP00000410,MEM00000079
TRACE00000432,Prediction,Generated conclusion with supporting evidence.,0.7496,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000431,PRED00000030,OPP00000052,MEM00000321
TRACE00000433,Prediction,Generated conclusion with supporting evidence.,0.8238,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000173,PRED00000184,OPP00000501,MEM00000561
TRACE00000434,Prediction,Generated conclusion with supporting evidence.,0.6596,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000165,PRED00000125,OPP00000176,MEM00000207
TRACE00000435,Insight,Generated conclusion with supporting evidence.,0.7017,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000435,PRED00000133,OPP00000326,MEM00000519
TRACE00000436,Recommendation,Generated conclusion with supporting evidence.,0.6517,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000373,PRED00000666,OPP00000122,MEM00000034
TRACE00000437,Prediction,Generated conclusion with supporting evidence.,0.907,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000249,PRED00000353,OPP00000074,MEM00000134
TRACE00000438,Prediction,Generated conclusion with supporting evidence.,0.7236,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000281,PRED00000283,OPP00000274,MEM00000270
TRACE00000439,Recommendation,Generated conclusion with supporting evidence.,0.8058,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000384,PRED00000190,OPP00000468,MEM00000308
TRACE00000440,Insight,Generated conclusion with supporting evidence.,0.6571,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000065,PRED00000353,OPP00000100,MEM00000192
TRACE00000441,Prediction,Generated conclusion with supporting evidence.,0.7851,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000289,PRED00000066,OPP00000222,MEM00000553
TRACE00000442,Prediction,Generated conclusion with supporting evidence.,0.7203,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000272,PRED00000135,OPP00000002,MEM00000294
TRACE00000443,Recommendation,Generated conclusion with supporting evidence.,0.9296,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000179,PRED00000273,OPP00000373,MEM00000318
TRACE00000444,Insight,Generated conclusion with supporting evidence.,0.656,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000283,PRED00000030,OPP00000310,MEM00000412
TRACE00000445,Insight,Generated conclusion with supporting evidence.,0.9381,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000059,PRED00000614,OPP00000023,MEM00000356
