recommendation_id,recommendation_type,title,action_text,score,confidence,status,created_ts,updated_ts,advisor_id,household_id,opportunity_id,prediction_id,playbook_id
REC00000492,NNM Growth,Recommended action: NNM Growth,Apply best-practice playbook for advisor growth.,0.75,0.9209,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0160,HH02217,OPP00000492,PRED00000638,PB003
REC00000493,Managed Account Expansion,Recommended action: Managed Account Expansion,Increase prospecting activity for AGP goals.,0.7774,0.9241,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0160,HH02215,OPP00000493,PRED00000640,PB001
REC00000494,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.8109,0.7459,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0160,HH02208,OPP00000494,PRED00000638,PB001
REC00000495,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Contact households with declining NCF.,0.569,0.8733,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0160,HH02205,OPP00000495,PRED00000640,PB003
REC00000496,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.7508,0.7376,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0161,HH02239,OPP00000496,PRED00000642,PB001
REC00000497,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Apply best-practice playbook for advisor growth.,0.9353,0.9418,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0161,HH02232,OPP00000497,PRED00000643,PB002
REC00000498,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.9769,0.8128,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0162,HH02255,OPP00000498,PRED00000646,PB002
REC00000499,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Apply best-practice playbook for advisor growth.,0.5555,0.6718,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0162,HH02248,OPP00000499,PRED00000646,PB002
REC00000500,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.8455,0.8919,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0162,HH02248,OPP00000500,PRED00000645,PB001
REC00000501,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.8522,0.7003,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0162,HH02251,OPP00000501,PRED00000647,PB001
REC00000502,AUM Retention,Recommended action: AUM Retention,Review high cash balance households.,0.7921,0.8031,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0163,HH02273,OPP00000502,PRED00000651,PB002
REC00000503,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.7525,0.812,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0163,HH02260,OPP00000503,PRED00000651,PB002
REC00000504,Managed Account Expansion,Recommended action: Managed Account Expansion,Increase prospecting activity for AGP goals.,0.8726,0.7053,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0164,HH02275,OPP00000504,PRED00000656,PB002
REC00000505,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.8932,0.8393,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0164,HH02284,OPP00000505,PRED00000656,PB001
REC00000506,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.7076,0.7168,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0164,HH02279,OPP00000506,PRED00000654,PB002
REC00000507,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Apply best-practice playbook for advisor growth.,0.718,0.8764,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0164,HH02282,OPP00000507,PRED00000656,PB001
REC00000508,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.7655,0.9453,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0165,HH02300,OPP00000508,PRED00000659,PB003
REC00000509,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.5086,0.9311,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0165,HH02298,OPP00000509,PRED00000658,PB001
REC00000510,Managed Account Expansion,Recommended action: Managed Account Expansion,Schedule a managed account review meeting.,0.7728,0.9195,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0165,HH02297,OPP00000510,PRED00000657,PB002
REC00000511,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.6361,0.8196,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0166,HH02313,OPP00000511,PRED00000661,PB002
REC00000512,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Increase prospecting activity for AGP goals.,0.5656,0.8714,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0166,HH02315,OPP00000512,PRED00000663,PB001
REC00000513,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.7369,0.9134,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0167,HH02324,OPP00000513,PRED00000665,PB002
REC00000514,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.6982,0.8321,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0167,HH02322,OPP00000514,PRED00000666,PB002
REC00000515,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.7419,0.8366,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0167,HH02328,OPP00000515,PRED00000668,PB001
REC00000516,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.651,0.7075,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0168,HH02343,OPP00000516,PRED00000670,PB003
REC00000517,NNM Growth,Recommended action: NNM Growth,Apply best-practice playbook for advisor growth.,0.6422,0.652,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0168,HH02333,OPP00000517,PRED00000671,PB002
REC00000518,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.8317,0.8574,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0168,HH02338,OPP00000518,PRED00000669,PB002
REC00000519,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.6956,0.6829,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0168,HH02334,OPP00000519,PRED00000669,PB003
